r_name,b_name,event,date,month,year,gender,city,state,country,referee,winner,finish,finishdetails,finishround,titlebout,weightclass,numberofrounds,emptyarena,heightdif,agedif,reachdif,r_odds,r_age,r_age_range,r_stance,b_odds,b_age,r_age_range,b_stance,r_avgkd,r_avgsigstratt,r_avgsigstrlanded,r_avgtdatt,r_avgtdlanded,r_avgsubatt,r_avgctrltime(seconds),b_avgkd,b_avgsigstratt,b_avgsigstrlanded,b_avgtdatt,b_avgtdlanded,b_avgsubatt,b_avgctrltime(seconds),r_undefeated,b_undefeated,r_wc_ranked,r_pfp_ranked,b_wc_ranked,b_pfp_ranked,r_champion,b_champion
Dustin Ortiz,Ray Borg,UFC on FOX: Werdum vs Browne,2014-04-19,4,2014,MALE,Orlando,Florida,USA,Jorge Alonso,Red,S-DEC,,3,False,Flyweight,3,False,2.54,5,5.08,-155,25,21-25,Orthodox,145,20,21-25,Orthodox,0.0,93.5,45.0,8.5,3.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,True,False,False,False,False,False
Estevan Payan,Alex White,UFC on FOX: Werdum vs Browne,2014-04-19,4,2014,MALE,Orlando,Florida,USA,Jorge Ortiz,Blue,KO/TKO,Punch,1,False,Featherweight,3,False,-5.08,7,2.54,-115,32,31-35,Orthodox,105,25,31-35,Southpaw,0.0,79.5,28.5,0.5,0.5,0.5,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False
Fabricio Werdum,Travis Browne,UFC on FOX: Werdum vs Browne,2014-04-19,4,2014,MALE,Orlando,Florida,USA,John McCarthy,Red,U-DEC,,5,False,Heavyweight,5,False,-5.08,5,-5.08,200,36,36-40,Orthodox,-220,31,36-40,Orthodox,0.25,54.11,37.05,1.31,0.56,0.5,103.33,0.39,21.14,12.25,0.13,0.09,0.04,11.2,False,False,True,False,True,False,False,False
Jordan Mein,Hernani Perpetuo,UFC on FOX: Werdum vs Browne,2014-04-19,4,2014,MALE,Orlando,Florida,USA,Herb Dean,Red,S-DEC,,3,False,Welterweight,3,False,0.0,-4,-2.54,-420,24,21-25,Orthodox,375,28,21-25,Orthodox,1.0,55.5,26.5,0.0,0.0,0.0,52.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False
Jorge Masvidal,Pat Healy,UFC on FOX: Werdum vs Browne,2014-04-19,4,2014,MALE,Orlando,Florida,USA,Jorge Alonso,Red,U-DEC,,3,False,Lightweight,3,False,-2.54,-1,0.0,-265,29,26-30,Orthodox,245,30,26-30,Orthodox,0.0,89.0,37.5,3.0,2.0,0.5,201.5,0.0,167.88,48.75,6.0,1.62,0.25,149.0,False,False,False,False,False,False,False,False
Miesha Tate,Liz Carmouche,UFC on FOX: Werdum vs Browne,2014-04-19,4,2014,FEMALE,Orlando,Florida,USA,Herb Dean,Red,U-DEC,,3,False,Women's Bantamweight,3,False,0.0,-3,-2.54,-185,27,26-30,Orthodox,170,30,26-30,Orthodox,0.0,46.0,23.5,5.0,2.0,1.5,207.5,0.0,64.75,35.0,1.25,1.25,0.5,140.0,False,False,True,False,True,False,False,False
Mirsad Bektic,Chas Skelly,UFC on FOX: Werdum vs Browne,2014-04-19,4,2014,MALE,Orlando,Florida,USA,Jorge Ortiz,Red,M-DEC,,3,False,Featherweight,3,False,-7.62,-5,-5.08,-140,23,21-25,Orthodox,130,28,21-25,Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,False,False,False,False
Rafael Dos Anjos,Khabib Nurmagomedov,UFC on FOX: Werdum vs Browne,2014-04-19,4,2014,MALE,Orlando,Florida,USA,John McCarthy,Blue,U-DEC,,3,False,Lightweight,3,False,-5.08,4,0.0,275,29,26-30,Southpaw,-305,25,26-30,Orthodox,0.54,124.77,46.69,5.35,1.89,0.04,186.49,0.19,90.0,39.25,13.62,7.94,0.56,393.38,False,True,True,False,True,False,False,False
Thiago Alves,Seth Baczynski,UFC on FOX: Werdum vs Browne,2014-04-19,4,2014,MALE,Orlando,Florida,USA,Herb Dean,Red,U-DEC,,3,False,Welterweight,3,False,-15.24,-2,-10.16,-480,30,26-30,Orthodox,423,32,26-30,Orthodox,0.34,102.49,48.87,2.02,1.25,0.25,107.42,0.07,70.76,23.98,6.02,1.55,0.05,269.66,False,False,False,False,False,False,False,False
Chris Beal,Patrick Williams,UFC 172: Jones vs Teixeira,2014-04-26,4,2014,MALE,Baltimore,Maryland,USA,Herb Dean,Red,KO/TKO,Flying Knee,2,False,Bantamweight,3,False,-2.54,-4,-10.16,-110,28,26-30,Orthodox,100,32,26-30,Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,False,False,False,False
Danny Castillo,Charlie Brenneman,UFC 172: Jones vs Teixeira,2014-04-26,4,2014,MALE,Baltimore,Maryland,USA,Dan Miragliotta,Red,KO/TKO,Punch,2,False,Lightweight,3,False,-2.54,1,-2.54,-355,34,31-35,Orthodox,320,33,31-35,Orthodox,0.06,98.96,42.18,8.27,2.67,0.56,300.14,0.0,9.2,4.95,1.97,0.38,0.0,81.66,False,False,False,False,False,False,False,False
Jessamyn Duke,Bethe Correia,UFC 172: Jones vs Teixeira,2014-04-26,4,2014,FEMALE,Baltimore,Maryland,USA,Kevin Mulhall,Blue,U-DEC,,3,False,Women's Bantamweight,3,False,15.24,-3,22.86,-135,27,26-30,Orthodox,125,30,26-30,Orthodox,0.0,185.0,123.0,2.0,1.0,3.0,88.0,0.0,118.0,65.0,4.0,1.0,0.0,196.0,True,True,True,False,True,False,False,False
Jim Miller,Yancy Medeiros,UFC 172: Jones vs Teixeira,2014-04-26,4,2014,MALE,Baltimore,Maryland,USA,Mario Yamasaki,Red,SUB,Guillotine Choke,1,False,Lightweight,3,False,-5.08,4,-10.16,-185,30,26-30,Southpaw,170,26,26-30,Orthodox,0.01,59.14,23.47,1.31,0.98,0.91,84.42,0.5,43.0,14.5,0.0,0.0,0.0,2.0,False,False,True,False,False,False,False,False
Jon Jones,Glover Teixeira,UFC 172: Jones vs Teixeira,2014-04-26,4,2014,MALE,Baltimore,Maryland,USA,Dan Miragliotta,Red,U-DEC,,5,True,Light Heavyweight,5,False,5.08,-8,20.32,-440,26,26-30,Orthodox,390,34,26-30,Orthodox,0.16,147.04,89.13,7.44,1.54,0.2,176.48,0.69,50.81,26.25,3.31,1.56,0.38,105.06,False,True,True,True,True,False,True,False
Joseph Benavidez,Tim Elliott,UFC 172: Jones vs Teixeira,2014-04-26,4,2014,MALE,Baltimore,Maryland,USA,Mario Yamasaki,Red,SUB,Guillotine Choke,1,False,Flyweight,3,False,-7.62,2,-2.54,-450,29,26-30,Southpaw,400,27,26-30,Southpaw,0.52,67.77,20.23,0.79,0.3,0.08,27.64,0.12,165.75,67.38,5.88,3.38,1.5,223.75,False,False,True,False,False,False,False,False
Luke Rockhold,Tim Boetsch,UFC 172: Jones vs Teixeira,2014-04-26,4,2014,MALE,Baltimore,Maryland,USA,Mario Yamasaki,Red,SUB,Kimura,1,False,Middleweight,3,False,7.62,-4,7.62,-1000,29,26-30,Southpaw,800,33,26-30,Orthodox,0.5,17.0,9.0,0.5,0.0,0.0,8.0,0.16,65.79,35.11,3.06,0.62,2.32,136.58,False,False,True,False,True,False,False,False
Max Holloway,Andre Fili,UFC 172: Jones vs Teixeira,2014-04-26,4,2014,MALE,Baltimore,Maryland,USA,Kevin Mulhall,Red,SUB,Guillotine Choke,3,False,Featherweight,3,False,0.0,-1,-12.7,125,22,21-25,Orthodox,-135,23,21-25,Orthodox,1.11,142.23,62.55,0.12,0.0,0.0,10.64,0.0,105.0,55.0,1.0,1.0,0.0,40.0,False,True,False,False,False,False,False,False
Phil Davis,Anthony Johnson,UFC 172: Jones vs Teixeira,2014-04-26,4,2014,MALE,Baltimore,Maryland,USA,Herb Dean,Blue,U-DEC,,3,False,Light Heavyweight,3,False,0.0,-1,2.54,-240,29,26-30,Orthodox,220,30,26-30,Orthodox,0.0,127.79,36.98,6.5,1.79,0.27,109.83,0.43,24.35,10.67,4.74,1.54,0.25,203.19,False,False,True,False,True,False,False,False
Takanori Gomi,Isaac Vallie-Flagg,UFC 172: Jones vs Teixeira,2014-04-26,4,2014,MALE,Baltimore,Maryland,USA,Herb Dean,Red,U-DEC,,3,False,Lightweight,3,False,-2.54,-1,5.08,-155,35,31-35,Southpaw,145,36,31-35,Orthodox,0.27,144.39,61.08,0.58,0.25,0.0,73.5,0.0,140.5,48.5,0.5,0.0,0.0,67.0,False,False,False,False,False,False,False,False
Anthony Lapsley,Albert Tumenov,UFC Fight Night: Brown vs Silva,2014-05-10,5,2014,MALE,Cincinnati,Ohio,USA,Keith Peterson,Blue,KO/TKO,Punch,1,False,Welterweight,3,False,-5.08,12,-5.08,245,34,31-35,Southpaw,-265,22,31-35,Orthodox,0.0,19.0,8.0,0.0,0.0,0.0,317.0,0.0,71.0,32.0,1.0,1.0,0.0,135.0,False,False,False,False,False,False,False,False
Chris Cariaso,Louis Smolka,UFC Fight Night: Brown vs Silva,2014-05-10,5,2014,MALE,Cincinnati,Ohio,USA,Herb Dean,Red,S-DEC,,3,False,Flyweight,3,False,-15.24,10,-12.7,135,32,31-35,Southpaw,-145,22,31-35,Orthodox,0.0,157.53,59.29,0.76,0.3,0.13,35.97,0.0,245.0,92.0,1.0,0.0,1.0,101.0,False,True,True,False,False,False,False,False
Costas Philippou,Lorenz Larkin,UFC Fight Night: Brown vs Silva,2014-05-10,5,2014,MALE,Cincinnati,Ohio,USA,Keith Peterson,Red,,,,False,Middleweight,3,False,0.0,7,2.54,160,34,31-35,Orthodox,-170,27,31-35,Orthodox,0.05,41.55,12.53,0.16,0.03,0.02,24.96,0.0,107.25,39.0,0.0,0.0,0.0,38.75,False,False,True,False,False,False,False,False
Ed Herman,Rafael Natal,UFC Fight Night: Brown vs Silva,2014-05-10,5,2014,MALE,Cincinnati,Ohio,USA,Jerry Krysz,Red,U-DEC,,3,False,Middleweight,3,False,2.54,2,2.54,135,33,31-35,Orthodox,-155,31,31-35,Orthodox,0.02,61.96,30.32,1.72,0.81,0.47,125.66,0.56,54.29,27.21,2.11,0.56,0.53,189.51,False,False,False,False,False,False,False,False
Eddie Wineland,Johnny Eduardo,UFC Fight Night: Brown vs Silva,2014-05-10,5,2014,MALE,Cincinnati,Ohio,USA,Herb Dean,Blue,KO/TKO,Punch,1,False,Bantamweight,3,False,0.0,-6,-5.08,-935,29,26-30,Orthodox,735,35,26-30,Orthodox,0.69,135.19,45.91,0.94,0.09,0.0,47.59,0.0,119.5,39.5,0.0,0.0,0.5,2.0,False,False,True,False,False,False,False,False
Erik Koch,Daron Cruickshank,UFC Fight Night: Brown vs Silva,2014-05-10,5,2014,MALE,Cincinnati,Ohio,USA,Gary Copeland,Blue,KO/TKO,Kick,1,False,Lightweight,3,False,5.08,-3,-2.54,-295,25,21-25,Southpaw,265,28,21-25,Switch,0.56,45.5,22.0,0.0,0.0,1.25,69.0,1.03,92.41,35.84,1.28,0.62,0.5,58.66,False,False,False,False,False,False,False,False
Justin Salas,Ben Wall,UFC Fight Night: Brown vs Silva,2014-05-10,5,2014,MALE,Cincinnati,Ohio,USA,Gary Copeland,Red,KO/TKO,Punch,1,False,Lightweight,3,False,-5.08,7,-7.62,-290,32,31-35,Southpaw,260,25,31-35,Orthodox,0.0,58.38,22.38,4.62,1.25,0.0,47.75,0.0,3.0,1.0,1.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False
Kyoji Horiguchi,Darrell Montague,UFC Fight Night: Brown vs Silva,2014-05-10,5,2014,MALE,Cincinnati,Ohio,USA,Gary Copeland,Red,U-DEC,,3,False,Flyweight,3,False,-2.54,-3,-2.54,-210,23,21-25,Orthodox,190,26,21-25,Southpaw,1.0,50.0,30.0,3.0,1.0,0.0,233.0,0.0,37.0,10.0,1.0,0.0,0.0,0.0,True,False,False,False,True,False,False,False
Manvel Gamburyan,Nik Lentz,UFC Fight Night: Brown vs Silva,2014-05-10,5,2014,MALE,Cincinnati,Ohio,USA,Jerry Krysz,Blue,U-DEC,,3,False,Featherweight,3,False,-7.62,4,-2.54,460,33,31-35,Orthodox,-540,29,31-35,Orthodox,0.0,60.18,21.89,6.3,3.71,0.02,261.45,0.25,98.56,41.39,8.99,2.6,0.07,222.75,False,False,False,False,True,False,False,False
Matt Brown,Erick Silva,UFC Fight Night: Brown vs Silva,2014-05-10,5,2014,MALE,Cincinnati,Ohio,USA,Herb Dean,Red,KO/TKO,Punches,3,False,Welterweight,5,False,0.0,4,2.54,210,33,31-35,Orthodox,-230,29,31-35,Orthodox,0.64,44.6,23.62,1.04,0.32,0.55,38.33,0.02,26.92,17.69,0.19,0.12,0.31,20.48,False,False,True,False,True,False,False,False
Neil Magny,Tim Means,UFC Fight Night: Brown vs Silva,2014-05-10,5,2014,MALE,Cincinnati,Ohio,USA,Jerry Krysz,Red,U-DEC,,3,False,Welterweight,3,False,2.54,-4,12.7,275,26,26-30,Orthodox,-305,30,26-30,Orthodox,0.0,143.88,52.25,4.88,1.5,0.0,157.88,0.25,106.25,43.38,0.25,0.0,0.0,34.75,False,False,False,False,False,False,False,False
Soa Palelei,Ruan Potts,UFC Fight Night: Brown vs Silva,2014-05-10,5,2014,MALE,Cincinnati,Ohio,USA,Keith Peterson,Red,KO/TKO,Punch,1,False,Heavyweight,3,False,5.08,0,15.24,-310,36,36-40,Orthodox,280,36,36-40,Orthodox,0.0,26.75,18.5,1.75,1.75,0.0,243.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False
Yan Cabral,Zak Cummings,UFC Fight Night: Brown vs Silva,2014-05-10,5,2014,MALE,Cincinnati,Ohio,USA,Keith Peterson,Blue,U-DEC,,3,False,Welterweight,3,False,-2.54,1,-5.08,-560,30,26-30,Orthodox,475,29,26-30,Southpaw,1.0,34.0,18.0,6.0,4.0,1.0,729.0,0.0,11.0,5.0,3.0,2.0,1.0,180.0,True,True,False,False,False,False,False,False
Al Iaquinta,Mitch Clarke,UFC 173: Barao vs Dillashaw,2014-05-24,5,2014,MALE,Las Vegas,Nevada,USA,Jason Herzog,Blue,SUB,D'Arce Choke,2,False,Lightweight,3,False,0.0,-1,-7.62,-430,27,26-30,Orthodox,380,28,26-30,Orthodox,0.5,134.38,56.75,3.0,1.0,0.5,104.12,0.0,91.25,26.25,3.25,0.75,0.25,144.0,False,False,False,False,False,False,False,False
Anthony Njokuani,Vinc Pichel,UFC 173: Barao vs Dillashaw,2014-05-24,5,2014,MALE,Las Vegas,Nevada,USA,Mark Smith,Blue,U-DEC,,3,False,Lightweight,3,False,7.62,3,7.62,-260,34,31-35,Orthodox,240,31,31-35,Orthodox,0.5,82.34,38.75,0.75,0.09,0.06,5.12,0.0,42.5,22.0,6.0,4.0,0.5,327.5,False,False,False,False,False,False,False,False
Chris Holdsworth,Chico Camus,UFC 173: Barao vs Dillashaw,2014-05-24,5,2014,MALE,Las Vegas,Nevada,USA,Mark Smith,Red,U-DEC,,3,False,Bantamweight,3,False,12.7,-3,12.7,-355,26,26-30,Orthodox,320,29,26-30,Orthodox,0.0,50.0,15.0,2.0,1.0,1.0,231.0,0.0,45.5,19.88,2.38,1.38,0.88,437.25,True,False,False,False,False,False,False,False
Daniel Cormier,Dan Henderson,UFC 173: Barao vs Dillashaw,2014-05-24,5,2014,MALE,Las Vegas,Nevada,USA,Yves Lavigne,Red,SUB,Rear Naked Choke,3,False,Light Heavyweight,3,False,0.0,-8,-5.08,-750,35,31-35,Orthodox,525,43,31-35,Orthodox,0.5,79.5,42.25,1.5,0.75,0.0,176.0,0.55,53.04,21.43,1.38,0.13,0.03,23.83,True,False,True,False,True,False,False,False
David Michaud,Li Jingliang,UFC 173: Barao vs Dillashaw,2014-05-24,5,2014,MALE,Las Vegas,Nevada,USA,Mark Smith,Blue,,,,False,Welterweight,3,False,-7.62,-1,2.54,-125,25,21-25,Orthodox,115,26,21-25,Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,False,False,False,False
Jamie Varner,James Krause,UFC 173: Barao vs Dillashaw,2014-05-24,5,2014,MALE,Las Vegas,Nevada,USA,Jason Herzog,Blue,KO/TKO,,1,False,Lightweight,3,False,-15.24,2,-2.54,-215,29,26-30,Orthodox,195,27,26-30,Orthodox,0.09,93.14,37.39,2.56,1.47,0.97,149.88,0.0,126.0,59.0,1.0,0.5,0.5,61.0,False,False,False,False,False,False,False,False
Michael Chiesa,Francisco Trinaldo,UFC 173: Barao vs Dillashaw,2014-05-24,5,2014,MALE,Las Vegas,Nevada,USA,Herb Dean,Red,U-DEC,,3,False,Lightweight,3,False,10.16,-9,12.7,-150,26,26-30,Southpaw,140,35,26-30,Southpaw,0.25,30.88,11.25,3.25,1.25,1.38,105.12,0.28,90.78,36.44,3.44,1.0,0.25,116.47,False,False,False,False,False,False,False,False
Renan Barao,TJ Dillashaw,UFC 173: Barao vs Dillashaw,2014-05-24,5,2014,MALE,Las Vegas,Nevada,USA,Herb Dean,Blue,KO/TKO,Punches,5,True,Bantamweight,5,False,0.0,-1,7.62,-910,27,26-30,Orthodox,710,28,26-30,Orthodox,0.77,78.62,29.86,1.62,0.59,0.14,50.33,0.19,152.92,71.7,4.27,1.86,0.86,222.69,True,False,True,True,True,False,True,False
Robbie Lawler,Jake Ellenberger,UFC 173: Barao vs Dillashaw,2014-05-24,5,2014,MALE,Las Vegas,Nevada,USA,Herb Dean,Red,KO/TKO,Knee,3,False,Welterweight,3,False,5.08,3,7.62,-170,32,31-35,Southpaw,160,29,31-35,Orthodox,0.39,200.01,90.8,0.2,0.19,0.0,49.48,0.37,72.8,19.42,2.3,0.85,0.0,61.33,False,False,True,False,True,False,False,False
Sam Sicilia,Aaron Phillips,UFC 173: Barao vs Dillashaw,2014-05-24,5,2014,MALE,Las Vegas,Nevada,USA,Jason Herzog,Red,U-DEC,,3,False,Featherweight,3,False,-2.54,4,-7.62,-140,28,26-30,Orthodox,130,24,26-30,Southpaw,0.0,55.94,17.5,2.19,0.44,0.12,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False
Takeya Mizugaki,Francisco Rivera,UFC 173: Barao vs Dillashaw,2014-05-24,5,2014,MALE,Las Vegas,Nevada,USA,Yves Lavigne,Red,U-DEC,,3,False,Bantamweight,3,False,-2.54,-2,0.0,-145,30,26-30,Orthodox,135,32,26-30,Orthodox,0.03,255.3,100.48,5.8,2.36,0.25,164.25,0.94,91.31,38.38,1.06,0.5,0.19,48.69,False,False,True,False,True,False,False,False
Tony Ferguson,Katsunori Kikuno,UFC 173: Barao vs Dillashaw,2014-05-24,5,2014,MALE,Las Vegas,Nevada,USA,Yves Lavigne,Red,KO/TKO,Punch,1,False,Lightweight,3,False,7.62,-2,25.4,-315,30,26-30,Orthodox,285,32,26-30,Orthodox,0.06,88.0,24.62,0.56,0.25,0.62,14.5,0.0,48.0,23.0,4.0,3.0,0.0,501.0,False,True,False,False,False,False,False,False
Andy Ogle,Maximo Blanco,UFC Fight Night: Miocic vs Maldonado,2014-05-31,5,2014,MALE,Berlin,,Germany,Wolf Menninger,Blue,U-DEC,,3,False,Featherweight,3,False,0.0,-5,-5.08,205,25,21-25,Orthodox,-225,30,21-25,Orthodox,0.12,55.62,26.12,4.12,1.38,0.0,392.88,0.0,83.62,32.0,4.12,2.0,0.12,137.25,False,False,False,False,False,False,False,False
Demian Maia,Alexander Yakovlev,UFC Fight Night: Miocic vs Maldonado,2014-05-31,5,2014,MALE,Sao Paulo,,Brazil,Herb Dean,Red,U-DEC,,3,False,Welterweight,3,False,-5.08,7,-5.08,-455,36,36-40,Southpaw,405,29,36-40,Southpaw,0.0,85.12,34.58,15.54,2.89,0.45,342.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,True,False,False,False,False,False
Elias Silverio,Ernest Chavez,UFC Fight Night: Miocic vs Maldonado,2014-05-31,5,2014,MALE,Sao Paulo,,Brazil,Osiris Maia,Red,SUB,Rear Naked Choke,3,False,Lightweight,3,False,7.62,-3,7.62,-500,27,26-30,Orthodox,435,30,26-30,Orthodox,0.5,108.5,65.0,3.0,2.5,0.0,479.5,0.0,62.0,28.0,2.0,2.0,0.0,271.0,True,True,False,False,False,False,False,False
Francis Carmont,CB Dollaway,UFC Fight Night: Miocic vs Maldonado,2014-05-31,5,2014,MALE,Berlin,,Germany,Leon Roberts,Blue,U-DEC,,3,False,Middleweight,3,False,2.54,2,5.08,-165,32,31-35,Orthodox,155,30,31-35,Orthodox,0.02,68.0,21.73,3.41,1.58,0.14,254.53,0.5,61.57,30.61,3.47,1.39,0.12,136.6,False,False,True,False,False,False,False,False
Kevin Souza,Mark Eddiva,UFC Fight Night: Miocic vs Maldonado,2014-05-31,5,2014,MALE,Sao Paulo,,Brazil,Herb Dean,Red,,,,False,Featherweight,3,False,10.16,1,15.24,-325,29,26-30,Orthodox,295,28,26-30,Orthodox,0.0,136.0,52.0,0.0,0.0,0.0,0.0,0.0,88.0,49.0,10.0,4.0,0.0,620.0,True,True,False,False,False,False,False,False
Luke Barnatt,Sean Strickland,UFC Fight Night: Miocic vs Maldonado,2014-05-31,5,2014,MALE,Berlin,,Germany,Grant Waterman,Blue,S-DEC,,3,False,Middleweight,3,False,12.7,3,2.54,-155,26,26-30,Orthodox,145,23,26-30,Orthodox,0.5,143.5,60.5,0.75,0.5,0.5,22.5,0.0,35.0,20.0,2.0,1.0,1.0,155.0,True,True,False,False,False,False,False,False
Magnus Cedenblad,Krzysztof Jotko,UFC Fight Night: Miocic vs Maldonado,2014-05-31,5,2014,MALE,Berlin,,Germany,Wolf Menninger,Red,SUB,Guillotine Choke,2,False,Middleweight,3,False,10.16,8,5.08,-105,32,31-35,Orthodox,-105,24,31-35,Southpaw,0.0,13.5,7.5,0.0,0.0,1.0,70.5,0.0,46.0,17.0,4.0,1.0,0.0,238.0,False,True,False,False,False,False,False,False
Marcio Alexandre Junior,Warlley Alves,UFC Fight Night: Miocic vs Maldonado,2014-05-31,5,2014,MALE,Sao Paulo,,Brazil,Mario Yamasaki,Blue,SUB,Guillotine Choke,3,True,Middleweight,3,False,2.54,2,7.62,185,25,21-25,Southpaw,-200,23,21-25,Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,False,False,False,False
Marcos Rogerio de Lima,Richardson Moreira,UFC Fight Night: Miocic vs Maldonado,2014-05-31,5,2014,MALE,Sao Paulo,,Brazil,Wernei Cardoso,Red,KO/TKO,Punch,1,False,Heavyweight,3,False,-2.54,-2,7.62,-150,28,26-30,Orthodox,140,30,26-30,Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,False,False,False,False
Mark Munoz,Gegard Mousasi,UFC Fight Night: Miocic vs Maldonado,2014-05-31,5,2014,MALE,Berlin,,Germany,Marc Goddard,Blue,SUB,Rear Naked Choke,1,False,Middleweight,5,False,-5.08,8,-10.16,235,36,36-40,Orthodox,-255,28,36-40,Orthodox,0.02,36.74,21.88,3.4,1.67,0.53,177.5,0.0,128.0,58.0,1.5,0.0,0.0,54.0,False,False,True,False,True,False,False,False
Nick Hein,Drew Dober,UFC Fight Night: Miocic vs Maldonado,2014-05-31,5,2014,MALE,Berlin,,Germany,Marc Goddard,Red,U-DEC,,3,False,Lightweight,3,False,-5.08,5,-10.16,-140,30,26-30,Southpaw,130,25,26-30,Southpaw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,61.0,11.0,0.0,0.0,184.0,True,False,False,False,False,False,False,False
Paulo Thiago,Gasan Umalatov,UFC Fight Night: Miocic vs Maldonado,2014-05-31,5,2014,MALE,Sao Paulo,,Brazil,Wernei Cardoso,Blue,U-DEC,,3,False,Welterweight,3,False,0.0,2,5.08,-175,33,31-35,Orthodox,165,31,31-35,Orthodox,0.01,34.64,15.62,2.31,1.21,0.11,66.35,0.0,76.0,34.0,8.0,2.0,0.0,136.0,False,False,False,False,False,False,False,False
Pedro Munhoz,Matt Hobar,UFC Fight Night: Miocic vs Maldonado,2014-05-31,5,2014,MALE,Sao Paulo,,Brazil,Mario Yamasaki,Red,KO/TKO,Punches,1,False,Bantamweight,3,False,-10.16,0,-12.7,-295,27,26-30,Orthodox,265,27,26-30,Southpaw,0.0,100.0,33.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False
Peter Sobotta,Pawel Pawlak,UFC Fight Night: Miocic vs Maldonado,2014-05-31,5,2014,MALE,Berlin,,Germany,Leon Roberts,Red,U-DEC,,3,False,Welterweight,3,False,0.0,2,5.08,140,27,26-30,Southpaw,-150,25,26-30,Orthodox,0.0,87.0,25.25,5.75,0.75,0.5,255.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False
Ricardo Abreu,Wagner Silva,UFC Fight Night: Miocic vs Maldonado,2014-05-31,5,2014,MALE,Sao Paulo,,Brazil,Osiris Maia,Red,SUB,Rear Naked Choke,2,False,Middleweight,3,False,-2.54,3,5.08,-320,30,26-30,Orthodox,290,27,26-30,Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,False,False,False,False
Rodrigo Damm,Rashid Magomedov,UFC Fight Night: Miocic vs Maldonado,2014-05-31,5,2014,MALE,Sao Paulo,,Brazil,Herb Dean,Blue,U-DEC,,3,False,Lightweight,3,False,-5.08,5,2.54,290,34,31-35,Orthodox,-320,29,31-35,Orthodox,0.0,147.88,60.62,2.25,1.0,0.62,36.88,0.0,73.0,46.0,0.0,0.0,1.0,128.0,False,True,False,False,False,False,False,False
Rony Jason,Robert Peralta,UFC Fight Night: Miocic vs Maldonado,2014-05-31,5,2014,MALE,Sao Paulo,,Brazil,Mario Yamasaki,Blue,S-DEC,,3,False,Featherweight,3,False,-2.54,2,-2.54,-320,30,26-30,Orthodox,290,28,26-30,Orthodox,0.5,17.0,7.75,0.19,0.06,0.19,17.94,0.75,86.88,42.06,1.56,1.06,0.0,129.5,False,False,False,False,False,False,False,False
Stipe Miocic,Fabio Maldonado,UFC Fight Night: Miocic vs Maldonado,2014-05-31,5,2014,MALE,Sao Paulo,,Brazil,Mario Yamasaki,Red,KO/TKO,Punch,1,False,Heavyweight,5,False,7.62,-3,12.7,-650,31,31-35,Orthodox,535,34,31-35,Orthodox,0.03,158.59,68.38,3.22,1.12,0.0,116.78,0.02,180.08,106.55,0.33,0.16,0.31,54.34,False,False,True,False,False,False,False,False
Tom Niinimaki,Niklas Backstrom,UFC Fight Night: Miocic vs Maldonado,2014-05-31,5,2014,MALE,Berlin,,Germany,Leon Roberts,Blue,SUB,Rear Naked Choke,1,False,Featherweight,3,False,-10.16,7,-12.7,-245,31,31-35,Orthodox,225,24,31-35,Orthodox,0.0,27.0,17.0,6.0,4.0,0.0,546.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,False,False,False,False
Vaughan Lee,Iuri Alcantara,UFC Fight Night: Miocic vs Maldonado,2014-05-31,5,2014,MALE,Berlin,,Germany,Grant Waterman,Blue,KO/TKO,Punch,1,False,Bantamweight,3,False,-7.62,-2,-12.7,305,31,31-35,Orthodox,-335,33,31-35,Southpaw,0.03,172.12,78.84,1.06,0.12,0.12,20.53,0.5,54.83,28.5,1.94,1.41,0.38,166.73,False,False,False,False,True,False,False,False
